"","reason_vas_combined","vignette","id","person_code","comp","age","gender2","education","cond"
"7431","Reasonable","Darrel","s13748","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",12,"Knowledge"
"7444","Reasonable","Gerald","s13753","5f4f444af13a37ac3598f3f4f613f560","Yes",19,"female",15,"Gettier"
"7445","Reasonable","Emma","s13753","5f4f444af13a37ac3598f3f4f613f560","Yes",19,"female",15,"Knowledge"
"7446","Reasonable","Darrel","s13753","5f4f444af13a37ac3598f3f4f613f560","Yes",19,"female",15,"Ignorance"
"7447","Reasonable","Darrel","s13754","b975583369996d9136088dbe211abfcf","Yes",19,"female",13,"Ignorance"
"7448","Reasonable","Emma","s13754","b975583369996d9136088dbe211abfcf","Yes",19,"female",13,"Knowledge"
"7449","Reasonable","Gerald","s13754","b975583369996d9136088dbe211abfcf","Yes",19,"female",13,"Gettier"
"7450","Reasonable","Darrel","s13755","5f4f444af13a37ac3598f3f4f613f560","Yes",22,"female",17,"Ignorance"
"7451","Reasonable","Gerald","s13755","5f4f444af13a37ac3598f3f4f613f560","Yes",22,"female",17,"Knowledge"
"7452","Reasonable","Emma","s13755","5f4f444af13a37ac3598f3f4f613f560","Yes",22,"female",17,"Gettier"
"7465","Reasonable","Gerald","s13766","5f4f444af13a37ac3598f3f4f613f560","Yes",19,"female",14,"Knowledge"
"7466","Unreasonable","Emma","s13766","5f4f444af13a37ac3598f3f4f613f560","Yes",19,"female",14,"Ignorance"
"7467","Reasonable","Darrel","s13766","5f4f444af13a37ac3598f3f4f613f560","Yes",19,"female",14,"Gettier"
"7477","Reasonable","Gerald","s13772","5f4f444af13a37ac3598f3f4f613f560","Yes",19,"female",14,"Ignorance"
"7478","Reasonable","Darrel","s13772","5f4f444af13a37ac3598f3f4f613f560","Yes",19,"female",14,"Gettier"
"7479","Reasonable","Emma","s13772","5f4f444af13a37ac3598f3f4f613f560","Yes",19,"female",14,"Knowledge"
"7480","Reasonable","Darrel","s13778","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Knowledge"
"7481","Reasonable","Emma","s13778","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Ignorance"
"7482","Reasonable","Gerald","s13778","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Gettier"
"7492","Reasonable","Darrel","s1379","d5450db323eeab9cf7bd57ecc95d3454","Yes",25,"male",17,"Gettier"
"7493","Reasonable","Emma","s1379","d5450db323eeab9cf7bd57ecc95d3454","Yes",25,"male",17,"Knowledge"
"7494","Reasonable","Gerald","s1379","d5450db323eeab9cf7bd57ecc95d3454","Yes",25,"male",17,"Ignorance"
"7495","Reasonable","Emma","s13792","d547b0fe851b1f8786fce767e3d89f50","Yes",21,"female",15,"Ignorance"
"7496","Reasonable","Darrel","s13792","d547b0fe851b1f8786fce767e3d89f50","Yes",21,"female",15,"Gettier"
"7497","Reasonable","Gerald","s13792","d547b0fe851b1f8786fce767e3d89f50","Yes",21,"female",15,"Knowledge"
"7498","Reasonable","Darrel","s13799","b975583369996d9136088dbe211abfcf","Yes",19,"female",13,"Gettier"
"7499","Reasonable","Gerald","s13799","b975583369996d9136088dbe211abfcf","Yes",19,"female",13,"Ignorance"
"7500","Reasonable","Emma","s13799","b975583369996d9136088dbe211abfcf","Yes",19,"female",13,"Knowledge"
"7504","Reasonable","Emma","s13802","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Ignorance"
"7505","Reasonable","Darrel","s13802","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Gettier"
"7506","Reasonable","Gerald","s13802","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Knowledge"
"7507","Reasonable","Emma","s13803","d547b0fe851b1f8786fce767e3d89f50","Yes",21,"male",15,"Gettier"
"7508","Reasonable","Gerald","s13803","d547b0fe851b1f8786fce767e3d89f50","Yes",21,"male",15,"Knowledge"
"7509","Reasonable","Darrel","s13803","d547b0fe851b1f8786fce767e3d89f50","Yes",21,"male",15,"Ignorance"
"7516","Reasonable","Emma","s13811","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"female",16,"Knowledge"
"7517","Reasonable","Darrel","s13811","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"female",16,"Gettier"
"7518","Reasonable","Gerald","s13811","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"female",16,"Ignorance"
"7525","Reasonable","Emma","s13825","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"female",16,"Ignorance"
"7526","Reasonable","Gerald","s13825","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"female",16,"Knowledge"
"7527","Reasonable","Darrel","s13825","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"female",16,"Gettier"
"7534","Reasonable","Darrel","s13836","b975583369996d9136088dbe211abfcf","Yes",20,"male",12,"Knowledge"
"7535","Reasonable","Gerald","s13836","b975583369996d9136088dbe211abfcf","Yes",20,"male",12,"Ignorance"
"7536","Reasonable","Emma","s13836","b975583369996d9136088dbe211abfcf","Yes",20,"male",12,"Gettier"
"7546","Reasonable","Emma","s13847","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Knowledge"
"7547","Reasonable","Darrel","s13847","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Ignorance"
"7548","Reasonable","Gerald","s13847","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Gettier"
"7552","Reasonable","Gerald","s13850","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Knowledge"
"7553","Reasonable","Darrel","s13850","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Gettier"
"7554","Reasonable","Emma","s13850","b975583369996d9136088dbe211abfcf","Yes",18,"female",12,"Ignorance"
"7558","Reasonable","Emma","s13856","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"male",13,"Knowledge"
"7559","Reasonable","Darrel","s13856","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"male",13,"Gettier"
"7560","Reasonable","Gerald","s13856","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"male",13,"Ignorance"
"7564","Reasonable","Gerald","s13869","1300dd2a365669443e58645538040b7e","No",41,"male",18,"Gettier"
"7565","Reasonable","Emma","s13869","1300dd2a365669443e58645538040b7e","No",41,"male",18,"Ignorance"
"7566","Reasonable","Darrel","s13869","1300dd2a365669443e58645538040b7e","No",41,"male",18,"Knowledge"
"7591","Reasonable","Darrel","s13883","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Gettier"
"7592","Reasonable","Gerald","s13883","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Ignorance"
"7593","Reasonable","Emma","s13883","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Knowledge"
"7594","Reasonable","Emma","s13887","1300dd2a365669443e58645538040b7e","No",32,"male",12,"Knowledge"
"7595","Reasonable","Darrel","s13887","1300dd2a365669443e58645538040b7e","No",32,"male",12,"Gettier"
"7596","Unreasonable","Gerald","s13887","1300dd2a365669443e58645538040b7e","No",32,"male",12,"Ignorance"
"7606","Reasonable","Darrel","s13908","1300dd2a365669443e58645538040b7e","No",62,"female",12,"Gettier"
"7607","Reasonable","Gerald","s13908","1300dd2a365669443e58645538040b7e","No",62,"female",12,"Knowledge"
"7608","Reasonable","Emma","s13908","1300dd2a365669443e58645538040b7e","No",62,"female",12,"Ignorance"
"7639","Reasonable","Emma","s13953","b975583369996d9136088dbe211abfcf","Yes",20,"male",4,"Ignorance"
"7640","Reasonable","Darrel","s13953","b975583369996d9136088dbe211abfcf","Yes",20,"male",4,"Gettier"
"7641","Reasonable","Gerald","s13953","b975583369996d9136088dbe211abfcf","Yes",20,"male",4,"Knowledge"
"7645","Reasonable","Emma","s13958","d547b0fe851b1f8786fce767e3d89f50","Yes",20,"female",15,"Knowledge"
"7646","Reasonable","Gerald","s13958","d547b0fe851b1f8786fce767e3d89f50","Yes",20,"female",15,"Gettier"
"7647","Reasonable","Darrel","s13958","d547b0fe851b1f8786fce767e3d89f50","Yes",20,"female",15,"Ignorance"
"7660","Reasonable","Darrel","s13971","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"female",14,"Knowledge"
"7661","Reasonable","Emma","s13971","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"female",14,"Gettier"
"7662","Reasonable","Gerald","s13971","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"female",14,"Ignorance"
"7669","Reasonable","Emma","s13977","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Ignorance"
"7670","Reasonable","Gerald","s13977","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Knowledge"
"7671","Reasonable","Darrel","s13977","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Gettier"
"7678","Reasonable","Emma","s13990","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"male",13,"Ignorance"
"7679","Reasonable","Gerald","s13990","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"male",13,"Knowledge"
"7680","Reasonable","Darrel","s13990","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"male",13,"Gettier"
"7687","Reasonable","Emma","s13997","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",24,"female",18,"Knowledge"
"7688","Reasonable","Darrel","s13997","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",24,"female",18,"Ignorance"
"7689","Reasonable","Gerald","s13997","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",24,"female",18,"Gettier"
"7690","Reasonable","Emma","s13998","b975583369996d9136088dbe211abfcf","Yes",19,"female",14,"Gettier"
"7691","Reasonable","Darrel","s13998","b975583369996d9136088dbe211abfcf","Yes",19,"female",14,"Knowledge"
"7692","Reasonable","Gerald","s13998","b975583369996d9136088dbe211abfcf","Yes",19,"female",14,"Ignorance"
"7693","Reasonable","Gerald","s1400","d5450db323eeab9cf7bd57ecc95d3454","No",25,"female",5,"Knowledge"
"7694","Reasonable","Emma","s1400","d5450db323eeab9cf7bd57ecc95d3454","No",25,"female",5,"Gettier"
"7695","Reasonable","Darrel","s1400","d5450db323eeab9cf7bd57ecc95d3454","No",25,"female",5,"Ignorance"
"7696","Reasonable","Gerald","s14010","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"male",15,"Gettier"
"7697","Reasonable","Emma","s14010","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"male",15,"Ignorance"
"7698","Reasonable","Darrel","s14010","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"male",15,"Knowledge"
"7699","Unreasonable","Darrel","s14015","1300dd2a365669443e58645538040b7e","No",49,"male",14,"Ignorance"
"7700","Reasonable","Gerald","s14015","1300dd2a365669443e58645538040b7e","No",49,"male",14,"Gettier"
"7701","Reasonable","Emma","s14015","1300dd2a365669443e58645538040b7e","No",49,"male",14,"Knowledge"
"7717","Reasonable","Darrel","s14025","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"female",15,"Gettier"
"7718","Reasonable","Emma","s14025","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"female",15,"Ignorance"
"7719","Reasonable","Gerald","s14025","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"female",15,"Knowledge"
"7723","Reasonable","Emma","s14028","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"male",15,"Knowledge"
"7724","Reasonable","Gerald","s14028","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"male",15,"Ignorance"
"7725","Reasonable","Darrel","s14028","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"male",15,"Gettier"
"7735","Unreasonable","Gerald","s14039","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Knowledge"
"7736","Reasonable","Darrel","s14039","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Gettier"
"7737","Reasonable","Emma","s14039","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Ignorance"
"7744","Reasonable","Darrel","s14043","1300dd2a365669443e58645538040b7e","No",58,"female",12,"Gettier"
"7745","Reasonable","Emma","s14043","1300dd2a365669443e58645538040b7e","No",58,"female",12,"Ignorance"
"7746","Reasonable","Gerald","s14043","1300dd2a365669443e58645538040b7e","No",58,"female",12,"Knowledge"
"7765","Reasonable","Emma","s14053","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",21,"female",17,"Knowledge"
"7766","Reasonable","Gerald","s14053","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",21,"female",17,"Gettier"
"7767","Reasonable","Darrel","s14053","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",21,"female",17,"Ignorance"
"7774","Reasonable","Emma","s14058","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Ignorance"
"7775","Reasonable","Darrel","s14058","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Gettier"
"7776","Reasonable","Gerald","s14058","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Knowledge"
"7786","Reasonable","Gerald","s14063","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Ignorance"
"7787","Reasonable","Darrel","s14063","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Gettier"
"7788","Reasonable","Emma","s14063","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Knowledge"
"7846","Reasonable","Emma","s14085","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"female",14,"Gettier"
"7847","Reasonable","Darrel","s14085","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"female",14,"Ignorance"
"7848","Reasonable","Gerald","s14085","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"female",14,"Knowledge"
"7853","Reasonable","Gerald","s14087","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",18,"female",13,"Gettier"
"7854","Reasonable","Emma","s14087","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",18,"female",13,"Ignorance"
"7855","Reasonable","Darrel","s14088","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"male",14,"Gettier"
"7856","Reasonable","Gerald","s14088","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"male",14,"Knowledge"
"7857","Reasonable","Emma","s14088","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"male",14,"Ignorance"
"7865","Reasonable","Emma","s14090","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",31,"male",18,"Ignorance"
"7866","Unreasonable","Darrel","s14090","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",31,"male",18,"Knowledge"
"7873","Reasonable","Emma","s14093","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"female",17,"Gettier"
"7874","Reasonable","Darrel","s14093","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"female",17,"Ignorance"
"7875","Reasonable","Gerald","s14093","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"female",17,"Knowledge"
"7885","Reasonable","Gerald","s14099","b975583369996d9136088dbe211abfcf","Yes",19,"female",14,"Ignorance"
"7886","Reasonable","Darrel","s14099","b975583369996d9136088dbe211abfcf","Yes",19,"female",14,"Knowledge"
"7887","Reasonable","Emma","s14099","b975583369996d9136088dbe211abfcf","Yes",19,"female",14,"Gettier"
"7891","Reasonable","Darrel","s14100","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",21,"female",18,"Gettier"
"7892","Reasonable","Gerald","s14100","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",21,"female",18,"Ignorance"
"7893","Reasonable","Emma","s14100","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",21,"female",18,"Knowledge"
"7894","Reasonable","Emma","s14101","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Gettier"
"7895","Reasonable","Darrel","s14101","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Knowledge"
"7896","Reasonable","Gerald","s14101","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Ignorance"
"7897","Reasonable","Gerald","s14102","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Ignorance"
"7898","Reasonable","Emma","s14102","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Knowledge"
"7909","Reasonable","Emma","s14109","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Knowledge"
"7910","Reasonable","Gerald","s14109","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Ignorance"
"7911","Reasonable","Darrel","s14109","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Gettier"
"7915","Reasonable","Emma","s14113","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"female",15,"Ignorance"
"7916","Reasonable","Darrel","s14113","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"female",15,"Knowledge"
"7917","Reasonable","Gerald","s14113","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"female",15,"Gettier"
"7927","Unreasonable","Gerald","s14124","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Gettier"
"7928","Reasonable","Darrel","s14124","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Ignorance"
"7929","Reasonable","Emma","s14124","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Knowledge"
"7930","Reasonable","Darrel","s14125","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"male",14,"Knowledge"
"7931","Reasonable","Gerald","s14125","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"male",14,"Gettier"
"7932","Reasonable","Emma","s14125","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",22,"male",14,"Ignorance"
"7933","Reasonable","Darrel","s14126","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"female",14,"Ignorance"
"7934","Reasonable","Gerald","s14126","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"female",14,"Gettier"
"7935","Reasonable","Emma","s14126","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"female",14,"Knowledge"
"7936","Reasonable","Darrel","s14131","b975583369996d9136088dbe211abfcf","Yes",18,"female",16,"Knowledge"
"7937","Reasonable","Emma","s14131","b975583369996d9136088dbe211abfcf","Yes",18,"female",16,"Gettier"
"7938","Reasonable","Gerald","s14131","b975583369996d9136088dbe211abfcf","Yes",18,"female",16,"Ignorance"
"7945","Reasonable","Emma","s14134","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Ignorance"
"7946","Unreasonable","Darrel","s14134","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Knowledge"
"7947","Reasonable","Gerald","s14134","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Gettier"
"7954","Reasonable","Gerald","s14137","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Ignorance"
"7955","Reasonable","Darrel","s14137","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Knowledge"
"7956","Reasonable","Emma","s14137","b975583369996d9136088dbe211abfcf","Yes",18,"female",13,"Gettier"
"7975","Reasonable","Emma","s14220","1300dd2a365669443e58645538040b7e","No",51,"female",18,"Gettier"
"7976","Reasonable","Gerald","s14220","1300dd2a365669443e58645538040b7e","No",51,"female",18,"Ignorance"
"7977","Reasonable","Darrel","s14220","1300dd2a365669443e58645538040b7e","No",51,"female",18,"Knowledge"
"7978","Reasonable","Emma","s14228","b975583369996d9136088dbe211abfcf","Yes",22,"male",14,"Ignorance"
"7979","Reasonable","Gerald","s14228","b975583369996d9136088dbe211abfcf","Yes",22,"male",14,"Knowledge"
"7980","Reasonable","Darrel","s14228","b975583369996d9136088dbe211abfcf","Yes",22,"male",14,"Gettier"
"7999","Unreasonable","Emma","s14246","1300dd2a365669443e58645538040b7e","No",58,"female",17,"Ignorance"
"8000","Unreasonable","Gerald","s14246","1300dd2a365669443e58645538040b7e","No",58,"female",17,"Knowledge"
"8001","Reasonable","Darrel","s14246","1300dd2a365669443e58645538040b7e","No",58,"female",17,"Gettier"
"8008","Reasonable","Gerald","s14258","1300dd2a365669443e58645538040b7e","No",55,"male",12,"Gettier"
"8009","Reasonable","Darrel","s14258","1300dd2a365669443e58645538040b7e","No",55,"male",12,"Ignorance"
"8010","Reasonable","Emma","s14258","1300dd2a365669443e58645538040b7e","No",55,"male",12,"Knowledge"
"8011","Reasonable","Darrel","s14266","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Ignorance"
"8012","Reasonable","Emma","s14266","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Knowledge"
"8013","Reasonable","Gerald","s14266","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Gettier"
"8014","Reasonable","Emma","s14267","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"female",13,"Gettier"
"8015","Reasonable","Darrel","s14267","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"female",13,"Ignorance"
"8016","Reasonable","Gerald","s14267","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",19,"female",13,"Knowledge"
"8023","Reasonable","Darrel","s14274","1300dd2a365669443e58645538040b7e","No",61,"female",16,"Gettier"
"8024","Reasonable","Gerald","s14274","1300dd2a365669443e58645538040b7e","No",61,"female",16,"Ignorance"
"8025","Unreasonable","Emma","s14274","1300dd2a365669443e58645538040b7e","No",61,"female",16,"Knowledge"
"8039","Reasonable","Gerald","s14363","1300dd2a365669443e58645538040b7e","No",40,"female",12,"Gettier"
"8040","Reasonable","Darrel","s14363","1300dd2a365669443e58645538040b7e","No",40,"female",12,"Knowledge"
"8041","Reasonable","Gerald","s14368","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"male",15,"Ignorance"
"8042","Reasonable","Darrel","s14368","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"male",15,"Knowledge"
"8043","Reasonable","Emma","s14368","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"male",15,"Gettier"
"8047","Reasonable","Gerald","s14372","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Ignorance"
"8048","Reasonable","Emma","s14372","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Gettier"
"8049","Reasonable","Darrel","s14372","71289e5ce6b2abe28c0d25bdce7c14a0","Yes",20,"female",14,"Knowledge"
"8050","Reasonable","Gerald","s14377","1300dd2a365669443e58645538040b7e","No",26,"male",12,"Gettier"
"8051","Reasonable","Emma","s14377","1300dd2a365669443e58645538040b7e","No",26,"male",12,"Ignorance"
"8052","Reasonable","Darrel","s14377","1300dd2a365669443e58645538040b7e","No",26,"male",12,"Knowledge"
