"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
1949,"T2","interview","eng","2019-10-30 00:10:45",99,11,2,101,1,2,2,"EDG","KGI","swapped",1,1,1477,831,780,"USA_153",147,7,8,33,24,46,18,21,24,18,3,92,11,770,"2019-10-30 00:24:18",1,0,42,42,1,101,1,2,2,1,1,101,1,1,11,8,8,7,5,3,9,14,6,5,6,4,2,9,9,4,8,6,5,6,4,3,5,5,2,1,2,1,1,1,1,1,1,1,1,15,1,NA,1,NA,NA,5,45,36,66,NA,15,27,28,51,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1952,"T2","interview","eng","2019-10-30 01:34:20",1,101,1,84,1,89,1,"DGE","IKG","swapped",1,3,768,1024,748,"USA_153",12,4,3,28,24,3,10,5,9,12,3,36,10,435,"2019-10-30 01:41:35",1,0,43,43,2,86,2,19,2,89,1,85,1,86,5,5,3,8,9,3,23,12,3,8,6,4,2,3,5,4,6,6,3,7,7,3,3,3,2,1,2,1,1,1,1,1,1,1,1,14,1,NA,3,NA,NA,11,16,19,30,NA,45,23,18,16,9,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"They were interesting.","I have not.","United States ","United States ",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1954,"T2","interview","eng","2019-10-30 02:06:27",101,23,2,100,1,1,2,"GDE","GKI","normal",1,1,1366,768,780,"USA_153",17,7,6,83,27,9,23,8,18,19,8,145,15,974,"2019-10-30 02:22:41",1,0,42,42,1,101,1,1,1,43,1,101,1,1,6,8,5,5,37,4,43,20,5,9,10,9,1,5,9,9,3,3,1,3,7,5,5,3,1,1,1,1,2,1,1,1,1,1,1,2,1,NA,1,NA,NA,6,33,34,86,NA,137,99,10,23,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To extend the statement that every person holds its own opinion. ","Confusing. ","No. ","USA ","USA",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1959,"T2","interview","eng","2019-10-30 02:33:54",1,101,1,101,1,9,1,"EGD","KIG","swapped",1,1,1680,1050,780,"USA_153",4049,10,5,26,14,7,14,10,10,9,3,61,6,497,"2019-10-30 03:49:24",1,0,43,43,1,101,2,1,2,101,2,101,2,3,3,5,5,13,10,4,42,5,5,3,5,5,2,1,8,8,8,9,1,9,9,1,1,1,2,1,1,1,2,1,1,1,1,1,1,13,1,NA,3,NA,NA,5,19,30,21,NA,30,29,29,13,25,"No","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To demonstrate study habits,","It was interesting to find out ways to study on the go. ","No
","United States of America ","US",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1960,"T2","interview","eng","2019-10-30 02:43:38",2,NA,NA,NA,NA,NA,NA,"DGE","IGK","swapped",1,1,1440,900,780,"USA_153",5,8,7,36,17,5,10,7,8,22,5,67,16,245,"2019-11-03 17:49:48",0,0,17,17,1,84,2,24,1,44,2,61,2,NA,5,13,7,399732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1961,"T2","interview","eng","2019-10-30 02:45:29",1,101,1,101,1,1,1,"DEG","IKG","normal",1,1,1366,768,780,"USA_153",48,8,32,54,22,9,10,9,11,21,10,28,5,901,"2019-10-30 03:01:09",1,0,43,43,2,101,2,1,2,1,1,101,1,101,4,5,3,4,33,14,56,11,3,16,4,15,2,3,9,9,9,9,1,7,5,1,5,5,1,1,1,1,2,1,1,1,1,1,1,13,1,NA,3,NA,NA,17,83,26,81,NA,134,42,71,34,17,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see how thinking changes based on the language of each situation ","It was interesting ","No","United States ","United States ",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1963,"T2","interview","eng","2019-10-30 03:50:48",59,57,1,57,1,74,2,"GED","GKI","normal",1,1,1280,720,780,"USA_153",30,7,8,69,25,6,12,9,9,14,5,41,7,582,"2019-10-30 04:00:30",1,0,43,43,2,66,1,20,1,27,2,45,2,41,6,4,4,6,7,2,65,4,4,4,3,4,2,2,3,5,4,9,8,9,5,1,2,4,1,1,1,1,1,1,1,1,2,1,1,13,1,NA,2,NA,NA,3,28,26,34,NA,11,77,15,25,8,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","Colorado",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1964,"T2","interview","eng","2019-10-30 06:46:31",1,1,1,56,1,101,2,"EGD","KIG","normal",1,1,1300,731,779,"USA_153",14,6,5,26,13,4,12,6,7,10,3,45,9,485,"2019-10-30 06:54:36",1,0,43,43,1,92,2,100,2,1,2,101,2,30,6,10,8,16,9,2,19,8,5,8,5,9,2,2,9,9,9,9,1,6,9,3,2,5,1,2,2,1,2,1,1,1,1,1,1,12,1,NA,3,4,NA,8,34,48,32,NA,11,49,12,14,12,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States ","United States ",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"extra credit ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1972,"T2","interview","eng","2019-10-30 19:08:22",84,15,1,35,2,29,2,"DGE","KIG","normal",1,1,1920,1080,780,"USA_153",33,12,17,83,51,7,11,99,17,22,5,314,223,850,"2019-10-30 19:37:29",1,0,45,45,1,23,1,17,1,101,2,95,2,23,6,9,6,128,43,6,41,9,96,16,6,111,2,3,8,8,7,8,3,3,8,2,2,3,2,1,1,1,2,1,1,1,1,1,1,13,1,NA,3,NA,NA,6,32,34,91,NA,107,35,17,26,19,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see how objects are what they seem to be.","It was pretty accurate I thought and had real-life problems I see today.","no","United State of America","America",1,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1991,"T2","interview","eng","2019-10-31 20:40:53",89,11,2,89,2,14,2,"EDG","IGK","swapped",1,1,1536,864,780,"USA_153",6,6,4,57,29,4,11,10,12,12,2,102,17,724,"2019-10-31 20:52:57",1,0,43,43,1,89,1,84,2,9,1,90,1,16,5,10,5,9,8,2,124,7,5,11,4,9,2,3,3,4,4,4,3,2,3,3,3,7,2,3,2,1,2,1,1,1,2,1,1,16,1,NA,2,4,NA,20,27,24,42,NA,52,37,14,11,26,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes, I have seen the red squirrel question before.","United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Extra Credit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2031,"T2","interview","eng","2019-11-01 18:19:11",1,1,1,101,1,87,2,"EGD","GKI","swapped",1,1,1440,900,780,"USA_153",2,5,2,14,12,6,12,6,8,9,4,34,5,354,"2019-11-01 18:25:05",1,0,42,42,2,101,2,1,2,101,1,100,1,39,3,4,5,7,9,2,21,5,4,5,3,8,1,7,9,4,2,9,3,3,3,5,5,1,1,1,2,1,1,1,1,1,1,1,1,14,1,NA,1,NA,NA,7,15,14,32,NA,38,31,12,10,NA,"none","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no idea","seemed like it was trying to confuse you","no","United States","united states",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2099,"T2","interview","eng","2019-11-05 01:11:23",1,1,2,80,2,19,2,"DGE","KGI","normal",1,1,1920,1080,780,"USA_153",50,21,13,116,9,4,9,15,23,10,5,92,5,907,"2019-11-05 01:26:30",1,0,44,44,1,101,1,27,1,101,1,83,1,29,5,6,4,7,8,3,30,8,5,6,5,6,1,3,9,4,2,3,5,4,7,3,5,5,1,3,2,1,2,1,1,1,2,1,1,17,2,NA,2,1," I do not know",11,42,29,60,NA,94,60,45,45,36,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes, it was very similar to this one, the scenarios were different though.","United States ","United States",2,20,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2103,"T2","interview","eng","2019-11-05 04:00:32",77,6,2,86,2,94,1,"DGE","IGK","swapped",1,1,1920,1080,780,"USA_153",50,3,6,4,13,5,6,4,4,6,2,11,4,319,"2019-11-05 04:05:51",1,0,44,44,1,82,2,30,2,95,1,80,1,23,2,3,2,4,6,3,3,5,4,3,5,2,2,4,7,6,5,6,3,3,5,9,1,4,1,1,1,1,2,1,1,1,1,1,1,18,1,NA,2,1,"2",11,19,18,29,NA,16,31,5,9,7,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"We hope that our results will contribute to the scientific knowledge of how language works.",NA,"yes",NA,NA,2,14,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2127,"T2","interview","eng","2019-11-06 04:50:22",70,29,1,57,1,92,1,"DEG","KIG","swapped",1,1,1440,900,780,"USA_153",4,5,4,7,12,4,10,8,5,20,2,3,3,380,"2019-11-06 04:56:43",1,0,45,45,2,45,2,28,2,31,1,94,1,18,3,3,3,4,4,2,1,5,4,5,3,4,1,5,8,8,4,8,1,5,5,4,5,5,1,2,2,1,2,1,1,1,1,1,1,13,1,NA,2,1,"Extra credit",3,19,18,19,NA,90,16,15,17,14,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To emphasize how everyone has their own perceptions and interpretation of language and stories.","I enjoyed it and the way the stories were and how the questions were worded.","no","US","US",1,10,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2128,"T2","interview","eng","2019-11-06 05:04:17",23,101,1,101,1,4,1,"DGE","IGK","normal",1,1,1536,864,780,"USA_153",4,4,6,29,11,3,12,4,5,7,3,85,12,392,"2019-11-06 05:10:49",1,0,43,43,2,92,2,13,2,1,1,101,1,1,3,4,3,5,10,2,22,3,3,3,2,4,2,5,9,6,1,4,1,2,7,2,3,3,1,1,2,1,1,1,1,1,1,1,1,17,1,NA,2,4,NA,2,20,13,17,NA,26,24,14,13,14,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see how different people react to different situations","Pretty common situations that may arise","no","United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Extra Credit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2130,"T2","interview","eng","2019-11-06 07:43:22",98,2,2,99,2,98,2,"EDG","GIK","normal",1,1,1536,864,780,"USA_153",19,19,6,22,18,4,10,6,9,18,6,28,8,569,"2019-11-06 07:52:51",1,0,43,43,1,5,2,2,1,3,2,97,2,4,3,5,4,5,5,6,53,7,8,5,4,3,2,6,9,4,6,4,3,7,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,4,NA,6,27,33,45,NA,68,32,15,30,32,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The materials would be useful for examining the results and they were easy to use. ","no","United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extra credit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2234,"T2","interview","eng","2019-11-07 22:58:02",98,20,2,45,2,75,2,"GDE","GKI","swapped",1,1,1366,768,780,"USA_153",6,5,5,47,11,5,7,5,8,11,2,55,5,561,"2019-11-07 23:14:28",1,0,44,44,1,69,1,10,1,47,2,43,2,32,3,6,2,5,4,2,37,10,6,7,6,22,2,3,9,3,7,8,5,3,7,4,5,4,1,1,2,1,1,1,1,1,1,1,1,16,4,NA,2,1,"1",76,56,54,24,NA,407,28,16,25,9,"None","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I don't know","It was interesting","No","United States","United States",2,9,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2327,"T2","interview","eng","2019-11-11 21:10:47",101,101,2,101,1,1,1,"DEG","GKI","swapped",1,1,1920,1080,780,"USA_153",16,6,3,9,14,4,10,6,11,6,3,19,5,407,"2019-11-11 21:17:34",1,0,44,44,1,101,2,1,2,5,2,101,2,1,3,6,3,4,5,1,37,4,3,6,2,4,2,4,9,3,1,9,6,7,9,1,1,3,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,1,"2",3,16,19,26,NA,53,27,10,18,6,"none","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To evaluate comprehension skills & remembering the information we were given","Good ","No, never.","United States","United States",2,39,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2719,"T2","interview","eng","2019-11-21 16:32:14",NA,63,1,80,1,NA,NA,"EGD","GIK","swapped",1,1,1680,1050,780,"USA_153",2,9,1,1,11,8,5,5,NA,NA,NA,NA,NA,42,"2019-11-21 16:32:56",0,0,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3110,"T2","interview","eng","2019-12-02 06:32:08",101,1,2,1,2,101,2,"GDE","GKI","swapped",1,1,1280,800,780,"USA_153",21,6,7,76,39,5,9,8,8,12,4,64,4,602,"2019-12-02 06:42:11",1,0,44,44,1,101,1,1,1,1,1,101,1,1,4,5,4,4,6,3,29,7,4,7,5,11,1,5,9,8,4,9,1,6,5,3,5,1,1,1,1,1,1,1,2,1,1,1,1,18,1,NA,2,1,"2",6,19,20,41,NA,40,30,21,28,10,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I was a little confused.","No.","United States","Singapore",2,35,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,NA,NA,NA,NA,NA,NA,NA,1
3346,"T2","interview","eng","2019-12-07 23:43:53",75,79,1,84,1,4,1,"GDE","KGI","normal",1,1,1920,1080,780,"USA_153",13,3,2,1,3,2,2,2,2,2,2,1,2,153,"2019-12-07 23:46:26",1,0,43,43,2,27,1,12,2,64,1,91,2,15,2,2,1,2,2,1,1,2,2,2,2,1,2,5,5,4,5,5,5,6,4,5,4,5,2,1,2,1,1,1,1,1,1,1,1,4,2,NA,2,4,NA,2,6,5,8,NA,20,16,17,12,10,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To gain knowledge","Interesting","no","USA","USA",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,0
